SCAN REPORT FOR: https://www.meta.ai/media
DATE: 27/01/2026, 22:37:13
=================================================================================
TYPE | TAG | ID | CLASS | ROLE | ARIA-LABEL | TEXT | XPATH
[VISIBLE] | BUTTON | ID:- | CLASS:peer/menu-button.group-hover/menu-item:bg-fill-secondary-elevated.group-has-focus-visible/menu-item:bg-fill-secondary-elevated.group-data-[menu-open=true]/menu-item:bg-fill-secondary-elevated.active:bg-fill-secondary-elevated.data-[active=true]:bg-fill-secondary-elevated.text-subheadline.data-[active=true]:text-subheadline-medium.data-[state=open]:hover:bg-fill-secondary-elevated.data-[state=open]:hover:text-text-primary.flex.h-8.w-full.cursor-pointer.items-center.gap-1.5.overflow-hidden.rounded-xl.py-1.5.text-start.select-none.-outline-offset-2.ps-2.pe-3 | ROLE:- | ARIA:- | TEXT:"Eye Animation" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[35]/BUTTON[1]
[VISIBLE] | SPAN | ID:- | CLASS:min-w-0.flex-1.truncate | ROLE:- | ARIA:- | TEXT:"Eye Animation" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[35]/BUTTON[1]/SPAN[1]
[VISIBLE] | DIV | ID:- | CLASS:contents | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[35]/DIV[1]
[HIDDEN] | BUTTON | ID:radix-_r_27_ | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-8.hover:enabled:bg-fill-secondary-elevated.enabled:active:filter-[brightness(0.965)].dark:enabled:active:filter-[brightness(0.9)].text-text-secondary.absolute.end-0.top-0.rounded-xl!.-outline-offset-2.opacity-0.group-hover/menu-item:opacity-100.group-has-focus-visible/menu-item:opacity-100.focus:opacity-100.data-[state=open]:opacity-100 | ROLE:- | ARIA:More options | TEXT:"" | XPATH://*[@id="radix-_r_27_"]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_27_"]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_27_"]/svg[1]/path[1]
[VISIBLE] | LI | ID:- | CLASS:group/menu-item.relative | ROLE:- | ARIA:- | TEXT:"Animated deserted road at night" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[36]
[VISIBLE] | BUTTON | ID:- | CLASS:peer/menu-button.group-hover/menu-item:bg-fill-secondary-elevated.group-has-focus-visible/menu-item:bg-fill-secondary-elevated.group-data-[menu-open=true]/menu-item:bg-fill-secondary-elevated.active:bg-fill-secondary-elevated.data-[active=true]:bg-fill-secondary-elevated.text-subheadline.data-[active=true]:text-subheadline-medium.data-[state=open]:hover:bg-fill-secondary-elevated.data-[state=open]:hover:text-text-primary.flex.h-8.w-full.cursor-pointer.items-center.gap-1.5.overflow-hidden.rounded-xl.py-1.5.text-start.select-none.-outline-offset-2.ps-2.pe-3 | ROLE:- | ARIA:- | TEXT:"Animated deserted road at night" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[36]/BUTTON[1]
[VISIBLE] | SPAN | ID:- | CLASS:min-w-0.flex-1.truncate | ROLE:- | ARIA:- | TEXT:"Animated deserted road at night" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[36]/BUTTON[1]/SPAN[1]
[VISIBLE] | DIV | ID:- | CLASS:contents | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[36]/DIV[1]
[HIDDEN] | BUTTON | ID:radix-_r_29_ | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-8.hover:enabled:bg-fill-secondary-elevated.enabled:active:filter-[brightness(0.965)].dark:enabled:active:filter-[brightness(0.9)].text-text-secondary.absolute.end-0.top-0.rounded-xl!.-outline-offset-2.opacity-0.group-hover/menu-item:opacity-100.group-has-focus-visible/menu-item:opacity-100.focus:opacity-100.data-[state=open]:opacity-100 | ROLE:- | ARIA:More options | TEXT:"" | XPATH://*[@id="radix-_r_29_"]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_29_"]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_29_"]/svg[1]/path[1]
[VISIBLE] | LI | ID:- | CLASS:group/menu-item.relative | ROLE:- | ARIA:- | TEXT:"Animate Old Man Portrait" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[37]
[VISIBLE] | BUTTON | ID:- | CLASS:peer/menu-button.group-hover/menu-item:bg-fill-secondary-elevated.group-has-focus-visible/menu-item:bg-fill-secondary-elevated.group-data-[menu-open=true]/menu-item:bg-fill-secondary-elevated.active:bg-fill-secondary-elevated.data-[active=true]:bg-fill-secondary-elevated.text-subheadline.data-[active=true]:text-subheadline-medium.data-[state=open]:hover:bg-fill-secondary-elevated.data-[state=open]:hover:text-text-primary.flex.h-8.w-full.cursor-pointer.items-center.gap-1.5.overflow-hidden.rounded-xl.py-1.5.text-start.select-none.-outline-offset-2.ps-2.pe-3 | ROLE:- | ARIA:- | TEXT:"Animate Old Man Portrait" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[37]/BUTTON[1]
[VISIBLE] | SPAN | ID:- | CLASS:min-w-0.flex-1.truncate | ROLE:- | ARIA:- | TEXT:"Animate Old Man Portrait" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[37]/BUTTON[1]/SPAN[1]
[VISIBLE] | DIV | ID:- | CLASS:contents | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[37]/DIV[1]
[HIDDEN] | BUTTON | ID:radix-_r_2b_ | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-8.hover:enabled:bg-fill-secondary-elevated.enabled:active:filter-[brightness(0.965)].dark:enabled:active:filter-[brightness(0.9)].text-text-secondary.absolute.end-0.top-0.rounded-xl!.-outline-offset-2.opacity-0.group-hover/menu-item:opacity-100.group-has-focus-visible/menu-item:opacity-100.focus:opacity-100.data-[state=open]:opacity-100 | ROLE:- | ARIA:More options | TEXT:"" | XPATH://*[@id="radix-_r_2b_"]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_2b_"]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_2b_"]/svg[1]/path[1]
[VISIBLE] | LI | ID:- | CLASS:group/menu-item.relative | ROLE:- | ARIA:- | TEXT:"Animate portrait of older man" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[38]
[VISIBLE] | BUTTON | ID:- | CLASS:peer/menu-button.group-hover/menu-item:bg-fill-secondary-elevated.group-has-focus-visible/menu-item:bg-fill-secondary-elevated.group-data-[menu-open=true]/menu-item:bg-fill-secondary-elevated.active:bg-fill-secondary-elevated.data-[active=true]:bg-fill-secondary-elevated.text-subheadline.data-[active=true]:text-subheadline-medium.data-[state=open]:hover:bg-fill-secondary-elevated.data-[state=open]:hover:text-text-primary.flex.h-8.w-full.cursor-pointer.items-center.gap-1.5.overflow-hidden.rounded-xl.py-1.5.text-start.select-none.-outline-offset-2.ps-2.pe-3 | ROLE:- | ARIA:- | TEXT:"Animate portrait of older man" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[38]/BUTTON[1]
[VISIBLE] | SPAN | ID:- | CLASS:min-w-0.flex-1.truncate | ROLE:- | ARIA:- | TEXT:"Animate portrait of older man" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[38]/BUTTON[1]/SPAN[1]
[VISIBLE] | DIV | ID:- | CLASS:contents | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[38]/DIV[1]
[HIDDEN] | BUTTON | ID:radix-_r_2d_ | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-8.hover:enabled:bg-fill-secondary-elevated.enabled:active:filter-[brightness(0.965)].dark:enabled:active:filter-[brightness(0.9)].text-text-secondary.absolute.end-0.top-0.rounded-xl!.-outline-offset-2.opacity-0.group-hover/menu-item:opacity-100.group-has-focus-visible/menu-item:opacity-100.focus:opacity-100.data-[state=open]:opacity-100 | ROLE:- | ARIA:More options | TEXT:"" | XPATH://*[@id="radix-_r_2d_"]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_2d_"]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_2d_"]/svg[1]/path[1]
[VISIBLE] | LI | ID:- | CLASS:group/menu-item.relative | ROLE:- | ARIA:- | TEXT:"animate make this vedio animated" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[39]
[VISIBLE] | BUTTON | ID:- | CLASS:peer/menu-button.group-hover/menu-item:bg-fill-secondary-elevated.group-has-focus-visible/menu-item:bg-fill-secondary-elevated.group-data-[menu-open=true]/menu-item:bg-fill-secondary-elevated.active:bg-fill-secondary-elevated.data-[active=true]:bg-fill-secondary-elevated.text-subheadline.data-[active=true]:text-subheadline-medium.data-[state=open]:hover:bg-fill-secondary-elevated.data-[state=open]:hover:text-text-primary.flex.h-8.w-full.cursor-pointer.items-center.gap-1.5.overflow-hidden.rounded-xl.py-1.5.text-start.select-none.-outline-offset-2.ps-2.pe-3 | ROLE:- | ARIA:- | TEXT:"animate make this vedio animated" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[39]/BUTTON[1]
[VISIBLE] | SPAN | ID:- | CLASS:min-w-0.flex-1.truncate | ROLE:- | ARIA:- | TEXT:"animate make this vedio animated" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[39]/BUTTON[1]/SPAN[1]
[VISIBLE] | DIV | ID:- | CLASS:contents | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[39]/DIV[1]
[HIDDEN] | BUTTON | ID:radix-_r_2f_ | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-8.hover:enabled:bg-fill-secondary-elevated.enabled:active:filter-[brightness(0.965)].dark:enabled:active:filter-[brightness(0.9)].text-text-secondary.absolute.end-0.top-0.rounded-xl!.-outline-offset-2.opacity-0.group-hover/menu-item:opacity-100.group-has-focus-visible/menu-item:opacity-100.focus:opacity-100.data-[state=open]:opacity-100 | ROLE:- | ARIA:More options | TEXT:"" | XPATH://*[@id="radix-_r_2f_"]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_2f_"]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_2f_"]/svg[1]/path[1]
[VISIBLE] | LI | ID:- | CLASS:group/menu-item.relative | ROLE:- | ARIA:- | TEXT:"Animate Video" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[40]
[VISIBLE] | BUTTON | ID:- | CLASS:peer/menu-button.group-hover/menu-item:bg-fill-secondary-elevated.group-has-focus-visible/menu-item:bg-fill-secondary-elevated.group-data-[menu-open=true]/menu-item:bg-fill-secondary-elevated.active:bg-fill-secondary-elevated.data-[active=true]:bg-fill-secondary-elevated.text-subheadline.data-[active=true]:text-subheadline-medium.data-[state=open]:hover:bg-fill-secondary-elevated.data-[state=open]:hover:text-text-primary.flex.h-8.w-full.cursor-pointer.items-center.gap-1.5.overflow-hidden.rounded-xl.py-1.5.text-start.select-none.-outline-offset-2.ps-2.pe-3 | ROLE:- | ARIA:- | TEXT:"Animate Video" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[40]/BUTTON[1]
[VISIBLE] | SPAN | ID:- | CLASS:min-w-0.flex-1.truncate | ROLE:- | ARIA:- | TEXT:"Animate Video" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[40]/BUTTON[1]/SPAN[1]
[VISIBLE] | DIV | ID:- | CLASS:contents | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[40]/DIV[1]
[HIDDEN] | BUTTON | ID:radix-_r_2h_ | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-8.hover:enabled:bg-fill-secondary-elevated.enabled:active:filter-[brightness(0.965)].dark:enabled:active:filter-[brightness(0.9)].text-text-secondary.absolute.end-0.top-0.rounded-xl!.-outline-offset-2.opacity-0.group-hover/menu-item:opacity-100.group-has-focus-visible/menu-item:opacity-100.focus:opacity-100.data-[state=open]:opacity-100 | ROLE:- | ARIA:More options | TEXT:"" | XPATH://*[@id="radix-_r_2h_"]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_2h_"]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_2h_"]/svg[1]/path[1]
[VISIBLE] | DIV | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:mx-auto.flex.justify-center.py-2 | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/DIV[1]/DIV[1]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:status | ARIA:Loading | TEXT:"" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/DIV[1]/DIV[1]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/DIV[1]/DIV[1]/svg[1]/path[1]
[HIDDEN] | DIV | ID:- | CLASS:bg-transparent.hidden.absolute.box-content.top-0.end-0.z-20.opacity-0.w-[16px].h-full.transition-opacity.duration-500.ease-[ease].hover:opacity-30 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[2]/DIV[1]/DIV[2]
[HIDDEN] | DIV | ID:- | CLASS:border-box.hidden.end-0.pointer-events-none.absolute.top-0.p-[4px].z-20.opacity-0.transition-opacity.duration-300.ease-[ease].origin-top-right.w-[12px] | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[2]/DIV[1]/DIV[3]
[VISIBLE] | DIV | ID:- | CLASS:w-full.h-full.rounded-sm.bg-(--scroll-thumb) | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[2]/DIV[1]/DIV[3]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:flex.items-center.gap-x-1.5.gap-y-1.5.relative.min-h-[60px].px-3.py-2.before:absolute.before:start-3.before:end-3.before:top-0.before:h-px.before:content-[''].before:bg-fill-divider.before:hidden | ROLE:- | ARIA:- | TEXT:"rehmat5469" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[3]
[VISIBLE] | DIV | ID:radix-_r_2j_ | CLASS:min-h-0.min-w-0.flex.items-center.gap-x-1.5.gap-y-1.5.hover:bg-fill-secondary-elevated.h-9.cursor-pointer.rounded-full.transition-colors.select-none.active:filter-[brightness(0.965)].dark:active:filter-[brightness(0.9)].pe-3 | ROLE:- | ARIA:- | TEXT:"rehmat5469" | XPATH://*[@id="radix-_r_2j_"]
[VISIBLE] | DIV | ID:- | CLASS:min-h-0.min-w-0.flex.justify-center.items-center.shrink-0.size-9 | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_2j_"]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:relative.shrink-0.size-7.text-subheadline-emphasized | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_2j_"]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:flex.h-full.w-full.items-center.justify-center.overflow-hidden.rounded-full | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_2j_"]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | IMG | ID:- | CLASS:h-full.w-full.object-cover | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_2j_"]/DIV[1]/DIV[1]/DIV[1]/IMG[1]
[VISIBLE] | SPAN | ID:- | CLASS:text-subheadline.truncate | ROLE:- | ARIA:- | TEXT:"rehmat5469" | XPATH://*[@id="radix-_r_2j_"]/SPAN[1]
[VISIBLE] | DIV | ID:- | CLASS:min-h-0.min-w-0.flex.flex-col.grow.relative.overflow-hidden | ROLE:- | ARIA:- | TEXT:"Jan 27, 2026 I generated and sent you an animated " | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]
[VISIBLE] | DIV | ID:- | CLASS:min-h-0.min-w-0.flex.flex-col.relative.h-dvh.w-full | ROLE:- | ARIA:- | TEXT:"Jan 27, 2026 I generated and sent you an animated " | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:absolute.inset-x-0.top-0.z-10 | ROLE:- | ARIA:- | TEXT:"Jan 27, 2026" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:min-h-0.min-w-0.flex.items-center.sticky.top-0.z-10 | ROLE:- | ARIA:- | TEXT:"Jan 27, 2026" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:h-15.w-full.px-4.flex-1 | ROLE:- | ARIA:- | TEXT:"Jan 27, 2026" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:min-h-0.min-w-0.flex.justify-between.items-center.h-full | ROLE:- | ARIA:- | TEXT:"Jan 27, 2026" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:min-h-0.min-w-0.flex.items-center.gap-x-3.gap-y-3 | ROLE:- | ARIA:- | TEXT:"Jan 27, 2026" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:rounded-full.px-3.py-1.75.select-none.transition-all.duration-200.bg-bg-primary | ROLE:- | ARIA:- | TEXT:"Jan 27, 2026" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:min-h-0.min-w-0.flex.items-center.gap-x-2.gap-y-2 | ROLE:- | ARIA:- | TEXT:"Jan 27, 2026" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:min-h-0.min-w-0.flex.items-center.rounded-full.whitespace-nowrap.transition-opacity.duration-200.opacity-100 | ROLE:- | ARIA:- | TEXT:"Jan 27, 2026" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | SPAN | ID:- | CLASS:mx-0.outline-none.break-words.text-body-medium.text-text-primary | ROLE:- | ARIA:- | TEXT:"Jan 27, 2026" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/SPAN[1]
[VISIBLE] | DIV | ID:- | CLASS:min-h-0.min-w-0.flex.items-center.gap-x-3.gap-y-3 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]
[VISIBLE] | DIV | ID:- | CLASS:rounded-full.select-none.transition-all.duration-200.bg-bg-primary | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:min-h-0.min-w-0.flex.items-center.gap-x-2.gap-y-2 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:shrink-0.transition-all.duration-200.sm:w-64.w-9 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:relative.flex.items-center.overflow-visible.rounded-full.transition-all.duration-200.ease-in-out.ms-auto.focus-within:outline.h-9.w-9.cursor-pointer | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:relative.flex.w-full.items-center | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:absolute.z-10.flex.items-center.transition-all.duration-200.left-1/2.-translate-x-1/2 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/svg[1]/path[1]
[HIDDEN] | INPUT | ID:- | CLASS:placeholder:text-text-secondary.w-full.min-w-0.text-text-primary.focus-visible:outline.-outline-offset-1.disabled:pointer-events-none.disabled:cursor-not-allowed.disabled:opacity-50.text-body.px-3.py-2.5.rounded-2xl.h-9.border-0.bg-transparent.ps-10.pe-10.transition-opacity.outline-none.pointer-events-none.opacity-0 | ROLE:- | ARIA:Search media | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/INPUT[1]
[VISIBLE] | DIV | ID:- | CLASS:rounded-full.select-none.transition-all.duration-200.bg-bg-primary | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[2]
[VISIBLE] | DIV | ID:- | CLASS:min-h-0.min-w-0.flex.items-center.gap-x-2.gap-y-2 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[2]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:shrink-0 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[2]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:contents | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | BUTTON | ID:radix-_r_2l_ | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-9.hover:enabled:bg-fill-secondary-elevated.enabled:active:filter-[brightness(0.965)].dark:enabled:active:filter-[brightness(0.9)] | ROLE:- | ARIA:Filter | TEXT:"" | XPATH://*[@id="radix-_r_2l_"]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_2l_"]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_2l_"]/svg[1]/path[1]
[VISIBLE] | MAIN | ID:- | CLASS:absolute.inset-0.overflow-y-auto.px-6.pt-15.pb-32 | ROLE:- | ARIA:- | TEXT:"I generated and sent you an animated video 9:16 I " | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]
